instant,dateday,season,year,month,hours,holiday,weekday,weather_situation,temp,atemp,humidity,wind_speed,casual,registered,count_cr,humidity_category
16551,2012-11-27,Winter,2012,Nov,8,0,Tuesday,Light_rainsnow,0.32,0.3182,81.0,0.1642,6,494,500,Terlalu Lembab
16552,2012-11-27,Winter,2012,Nov,9,0,Tuesday,Misty,0.32,0.3333,81.0,0.1343,11,257,268,Terlalu Lembab
16553,2012-11-27,Winter,2012,Nov,10,0,Tuesday,Light_rainsnow,0.32,0.3182,81.0,0.194,5,52,57,Terlalu Lembab
16554,2012-11-27,Winter,2012,Nov,11,0,Tuesday,Light_rainsnow,0.3,0.2727,87.0,0.2985,6,59,65,Terlalu Lembab
16555,2012-11-27,Winter,2012,Nov,12,0,Tuesday,Light_rainsnow,0.28,0.2576,87.0,0.3881,6,70,76,Terlalu Lembab
16556,2012-11-27,Winter,2012,Nov,13,0,Tuesday,Light_rainsnow,0.28,0.2727,87.0,0.2537,4,73,77,Terlalu Lembab
16557,2012-11-27,Winter,2012,Nov,14,0,Tuesday,Light_rainsnow,0.28,0.2576,87.0,0.3582,8,86,94,Terlalu Lembab
16558,2012-11-27,Winter,2012,Nov,15,0,Tuesday,Misty,0.3,0.2727,75.0,0.2985,9,146,155,Terlalu Lembab
16559,2012-11-27,Winter,2012,Nov,16,0,Tuesday,Misty,0.3,0.2727,75.0,0.2985,5,252,257,Terlalu Lembab
16560,2012-11-27,Winter,2012,Nov,17,0,Tuesday,Misty,0.3,0.2727,75.0,0.3881,13,514,527,Terlalu Lembab
16561,2012-11-27,Winter,2012,Nov,18,0,Tuesday,Clear,0.26,0.2273,81.0,0.3582,13,469,482,Terlalu Lembab
16562,2012-11-27,Winter,2012,Nov,19,0,Tuesday,Clear,0.26,0.2576,73.0,0.2985,12,338,350,Terlalu Lembab
16563,2012-11-27,Winter,2012,Nov,20,0,Tuesday,Clear,0.26,0.2273,75.0,0.3284,4,228,232,Terlalu Lembab
16564,2012-11-27,Winter,2012,Nov,21,0,Tuesday,Clear,0.24,0.2121,81.0,0.2836,6,179,185,Terlalu Lembab
16565,2012-11-27,Winter,2012,Nov,22,0,Tuesday,Clear,0.24,0.2424,81.0,0.1642,2,95,97,Terlalu Lembab
16566,2012-11-27,Winter,2012,Nov,23,0,Tuesday,Misty,0.26,0.2424,81.0,0.2537,3,64,67,Terlalu Lembab
16567,2012-11-28,Winter,2012,Nov,0,0,Wednesday,Misty,0.26,0.2424,75.0,0.2537,1,22,23,Terlalu Lembab
16568,2012-11-28,Winter,2012,Nov,1,0,Wednesday,Misty,0.26,0.2576,75.0,0.2239,0,12,12,Terlalu Lembab
16569,2012-11-28,Winter,2012,Nov,2,0,Wednesday,Misty,0.26,0.2576,75.0,0.2239,0,1,1,Terlalu Lembab
16570,2012-11-28,Winter,2012,Nov,3,0,Wednesday,Misty,0.26,0.2576,70.0,0.2239,0,3,3,Terlalu Lembab
16571,2012-11-28,Winter,2012,Nov,4,0,Wednesday,Misty,0.26,0.2576,70.0,0.194,0,4,4,Terlalu Lembab
16572,2012-11-28,Winter,2012,Nov,5,0,Wednesday,Misty,0.26,0.2727,70.0,0.1343,0,39,39,Terlalu Lembab
16573,2012-11-28,Winter,2012,Nov,6,0,Wednesday,Misty,0.26,0.2576,65.0,0.2239,4,132,136,Terlalu Lembab
16574,2012-11-28,Winter,2012,Nov,7,0,Wednesday,Misty,0.26,0.2576,56.00000000000001,0.194,6,403,409,Ideal
16575,2012-11-28,Winter,2012,Nov,8,0,Wednesday,Clear,0.24,0.2121,60.0,0.2836,9,683,692,Ideal
16576,2012-11-28,Winter,2012,Nov,9,0,Wednesday,Clear,0.28,0.2727,52.0,0.194,13,309,322,Ideal
16577,2012-11-28,Winter,2012,Nov,10,0,Wednesday,Clear,0.3,0.3182,49.0,0.1045,17,144,161,Ideal
16578,2012-11-28,Winter,2012,Nov,11,0,Wednesday,Clear,0.32,0.3182,45.0,0.1642,19,127,146,Ideal
16579,2012-11-28,Winter,2012,Nov,12,0,Wednesday,Clear,0.34,0.303,42.0,0.3881,19,189,208,Terlalu kering
16580,2012-11-28,Winter,2012,Nov,13,0,Wednesday,Clear,0.34,0.3333,42.0,0.194,21,193,214,Terlalu kering
16581,2012-11-28,Winter,2012,Nov,14,0,Wednesday,Clear,0.36,0.3333,40.0,0.2985,15,161,176,Terlalu kering
16582,2012-11-28,Winter,2012,Nov,15,0,Wednesday,Clear,0.36,0.3333,32.0,0.3284,7,172,179,Terlalu kering
16583,2012-11-28,Winter,2012,Nov,16,0,Wednesday,Clear,0.36,0.3333,28.999999999999996,0.2537,9,316,325,Terlalu kering
16584,2012-11-28,Winter,2012,Nov,17,0,Wednesday,Clear,0.34,0.3333,31.0,0.1343,17,546,563,Terlalu kering
16585,2012-11-28,Winter,2012,Nov,18,0,Wednesday,Clear,0.32,0.303,33.0,0.2836,12,530,542,Terlalu kering
16586,2012-11-28,Winter,2012,Nov,19,0,Wednesday,Clear,0.32,0.3182,36.0,0.1642,9,378,387,Terlalu kering
16587,2012-11-28,Winter,2012,Nov,20,0,Wednesday,Clear,0.32,0.3333,36.0,0.1343,5,258,263,Terlalu kering
16588,2012-11-28,Winter,2012,Nov,21,0,Wednesday,Clear,0.3,0.303,39.0,0.1642,4,219,223,Terlalu kering
16589,2012-11-28,Winter,2012,Nov,22,0,Wednesday,Clear,0.28,0.2727,45.0,0.1642,6,148,154,Ideal
16590,2012-11-28,Winter,2012,Nov,23,0,Wednesday,Clear,0.26,0.2727,48.0,0.1343,5,73,78,Ideal
16591,2012-11-29,Winter,2012,Nov,0,0,Thursday,Clear,0.24,0.2576,56.00000000000001,0.0896,4,25,29,Ideal
16592,2012-11-29,Winter,2012,Nov,1,0,Thursday,Clear,0.22,0.2576,64.0,0.0896,1,15,16,Ideal
16593,2012-11-29,Winter,2012,Nov,2,0,Thursday,Clear,0.22,0.2727,64.0,0.0,1,6,7,Ideal
16594,2012-11-29,Winter,2012,Nov,4,0,Thursday,Clear,0.2,0.2273,75.0,0.0896,0,7,7,Terlalu Lembab
16595,2012-11-29,Winter,2012,Nov,5,0,Thursday,Clear,0.2,0.2576,69.0,0.0,0,42,42,Terlalu Lembab
16596,2012-11-29,Winter,2012,Nov,6,0,Thursday,Clear,0.22,0.2727,69.0,0.0,1,120,121,Terlalu Lembab
16597,2012-11-29,Winter,2012,Nov,7,0,Thursday,Clear,0.2,0.2576,64.0,0.0,8,354,362,Ideal
16598,2012-11-29,Winter,2012,Nov,8,0,Thursday,Clear,0.2,0.2273,69.0,0.1045,15,664,679,Terlalu Lembab
16599,2012-11-29,Winter,2012,Nov,9,0,Thursday,Clear,0.24,0.2879,60.0,0.0,13,286,299,Ideal
16600,2012-11-29,Winter,2012,Nov,10,0,Thursday,Clear,0.28,0.303,65.0,0.0896,25,153,178,Terlalu Lembab
16601,2012-11-29,Winter,2012,Nov,11,0,Thursday,Clear,0.36,0.3485,37.0,0.2239,13,150,163,Terlalu kering
16602,2012-11-29,Winter,2012,Nov,12,0,Thursday,Clear,0.36,0.3485,40.0,0.1642,11,225,236,Terlalu kering
16603,2012-11-29,Winter,2012,Nov,13,0,Thursday,Clear,0.38,0.3939,32.0,0.1343,15,209,224,Terlalu kering
16604,2012-11-29,Winter,2012,Nov,14,0,Thursday,Clear,0.36,0.3485,43.0,0.2239,13,174,187,Terlalu kering
16605,2012-11-29,Winter,2012,Nov,15,0,Thursday,Clear,0.36,0.3333,43.0,0.2836,19,201,220,Terlalu kering
16606,2012-11-29,Winter,2012,Nov,16,0,Thursday,Clear,0.36,0.3485,40.0,0.2239,24,346,370,Terlalu kering
16607,2012-11-29,Winter,2012,Nov,17,0,Thursday,Clear,0.34,0.3333,39.0,0.194,17,544,561,Terlalu kering
16608,2012-11-29,Winter,2012,Nov,18,0,Thursday,Clear,0.32,0.3182,49.0,0.1642,17,520,537,Ideal
16609,2012-11-29,Winter,2012,Nov,19,0,Thursday,Clear,0.3,0.2879,52.0,0.194,18,326,344,Ideal
16610,2012-11-29,Winter,2012,Nov,20,0,Thursday,Clear,0.3,0.303,52.0,0.1642,11,241,252,Ideal
16611,2012-11-29,Winter,2012,Nov,21,0,Thursday,Clear,0.26,0.2727,65.0,0.1343,7,201,208,Terlalu Lembab
16612,2012-11-29,Winter,2012,Nov,22,0,Thursday,Clear,0.26,0.2879,70.0,0.0896,4,147,151,Terlalu Lembab
16613,2012-11-29,Winter,2012,Nov,23,0,Thursday,Clear,0.28,0.3182,61.0,0.0,6,124,130,Ideal
16614,2012-11-30,Winter,2012,Nov,0,0,Friday,Clear,0.26,0.2576,70.0,0.1642,4,48,52,Terlalu Lembab
16615,2012-11-30,Winter,2012,Nov,1,0,Friday,Clear,0.24,0.2576,70.0,0.0896,2,17,19,Terlalu Lembab
16616,2012-11-30,Winter,2012,Nov,2,0,Friday,Clear,0.24,0.2879,75.0,0.0,2,10,12,Terlalu Lembab
16617,2012-11-30,Winter,2012,Nov,3,0,Friday,Clear,0.24,0.2879,75.0,0.0,0,4,4,Terlalu Lembab
16618,2012-11-30,Winter,2012,Nov,4,0,Friday,Clear,0.22,0.2727,75.0,0.0,0,3,3,Terlalu Lembab
16619,2012-11-30,Winter,2012,Nov,5,0,Friday,Clear,0.2,0.2576,80.0,0.0,1,39,40,Terlalu Lembab
16620,2012-11-30,Winter,2012,Nov,6,0,Friday,Clear,0.2,0.2576,86.0,0.0,2,104,106,Terlalu Lembab
16621,2012-11-30,Winter,2012,Nov,7,0,Friday,Clear,0.22,0.2727,80.0,0.0,6,346,352,Terlalu Lembab
16622,2012-11-30,Winter,2012,Nov,8,0,Friday,Misty,0.22,0.2576,80.0,0.0896,20,709,729,Terlalu Lembab
16623,2012-11-30,Winter,2012,Nov,9,0,Friday,Clear,0.24,0.2576,75.0,0.0896,17,313,330,Terlalu Lembab
16624,2012-11-30,Winter,2012,Nov,10,0,Friday,Misty,0.3,0.3333,65.0,0.0,10,159,169,Terlalu Lembab
16625,2012-11-30,Winter,2012,Nov,11,0,Friday,Misty,0.34,0.3485,53.0,0.0896,31,170,201,Ideal
16626,2012-11-30,Winter,2012,Nov,12,0,Friday,Misty,0.38,0.3939,46.0,0.0,25,243,268,Ideal
16627,2012-11-30,Winter,2012,Nov,13,0,Friday,Misty,0.4,0.4091,40.0,0.1642,21,241,262,Terlalu kering
16628,2012-11-30,Winter,2012,Nov,14,0,Friday,Misty,0.4,0.4091,40.0,0.1045,26,225,251,Terlalu kering
16629,2012-11-30,Winter,2012,Nov,15,0,Friday,Misty,0.42,0.4242,38.0,0.1045,34,262,296,Terlalu kering
16630,2012-11-30,Winter,2012,Nov,16,0,Friday,Clear,0.4,0.4091,43.0,0.1343,37,368,405,Terlalu kering
16631,2012-11-30,Winter,2012,Nov,17,0,Friday,Clear,0.36,0.3485,50.0,0.194,31,551,582,Ideal
16632,2012-11-30,Winter,2012,Nov,18,0,Friday,Misty,0.34,0.3636,61.0,0.0,20,489,509,Ideal
16633,2012-11-30,Winter,2012,Nov,19,0,Friday,Clear,0.32,0.3485,66.0,0.0,18,359,377,Terlalu Lembab
16634,2012-11-30,Winter,2012,Nov,20,0,Friday,Clear,0.32,0.3485,66.0,0.0,12,233,245,Terlalu Lembab
16635,2012-11-30,Winter,2012,Nov,21,0,Friday,Clear,0.3,0.3182,75.0,0.0896,14,169,183,Terlalu Lembab
16636,2012-11-30,Winter,2012,Nov,22,0,Friday,Clear,0.3,0.3333,75.0,0.0,18,145,163,Terlalu Lembab
16637,2012-11-30,Winter,2012,Nov,23,0,Friday,Misty,0.3,0.3182,75.0,0.0896,11,99,110,Terlalu Lembab
16638,2012-12-01,Winter,2012,Dec,0,0,Saturday,Clear,0.26,0.303,81.0,0.0,9,99,108,Terlalu Lembab
16639,2012-12-01,Winter,2012,Dec,1,0,Saturday,Clear,0.26,0.303,81.0,0.0,5,64,69,Terlalu Lembab
16640,2012-12-01,Winter,2012,Dec,2,0,Saturday,Misty,0.26,0.303,81.0,0.0,3,47,50,Terlalu Lembab
16641,2012-12-01,Winter,2012,Dec,3,0,Saturday,Misty,0.26,0.2727,81.0,0.1343,1,14,15,Terlalu Lembab
16642,2012-12-01,Winter,2012,Dec,4,0,Saturday,Clear,0.26,0.2879,81.0,0.0896,0,5,5,Terlalu Lembab
16643,2012-12-01,Winter,2012,Dec,5,0,Saturday,Clear,0.24,0.2576,87.0,0.0896,1,12,13,Terlalu Lembab
16644,2012-12-01,Winter,2012,Dec,6,0,Saturday,Clear,0.24,0.2424,87.0,0.1343,7,20,27,Terlalu Lembab
16645,2012-12-01,Winter,2012,Dec,7,0,Saturday,Misty,0.24,0.2424,87.0,0.1343,7,56,63,Terlalu Lembab
16646,2012-12-01,Winter,2012,Dec,8,0,Saturday,Misty,0.24,0.2424,87.0,0.1343,11,133,144,Terlalu Lembab
16647,2012-12-01,Winter,2012,Dec,9,0,Saturday,Misty,0.26,0.2424,93.0,0.2537,34,159,193,Terlalu Lembab
16648,2012-12-01,Winter,2012,Dec,10,0,Saturday,Misty,0.28,0.2727,89.0,0.1642,45,211,256,Terlalu Lembab
16649,2012-12-01,Winter,2012,Dec,11,0,Saturday,Misty,0.32,0.3333,76.0,0.1045,74,318,392,Terlalu Lembab
16650,2012-12-01,Winter,2012,Dec,12,0,Saturday,Misty,0.32,0.3333,81.0,0.0896,119,327,446,Terlalu Lembab
16651,2012-12-01,Winter,2012,Dec,13,0,Saturday,Misty,0.34,0.3636,76.0,0.0,123,386,509,Terlalu Lembab
16652,2012-12-01,Winter,2012,Dec,14,0,Saturday,Misty,0.36,0.3788,71.0,0.0,110,369,479,Terlalu Lembab
16653,2012-12-01,Winter,2012,Dec,15,0,Saturday,Misty,0.4,0.4091,62.0,0.0,113,371,484,Ideal
16654,2012-12-01,Winter,2012,Dec,16,0,Saturday,Misty,0.38,0.3939,66.0,0.0,89,354,443,Terlalu Lembab
16655,2012-12-01,Winter,2012,Dec,17,0,Saturday,Misty,0.34,0.3485,76.0,0.1045,50,270,320,Terlalu Lembab
16656,2012-12-01,Winter,2012,Dec,18,0,Saturday,Misty,0.34,0.3636,76.0,0.0,42,255,297,Terlalu Lembab
16657,2012-12-01,Winter,2012,Dec,19,0,Saturday,Misty,0.32,0.3485,81.0,0.0,30,219,249,Terlalu Lembab
16658,2012-12-01,Winter,2012,Dec,20,0,Saturday,Clear,0.32,0.3485,81.0,0.0,28,170,198,Terlalu Lembab
16659,2012-12-01,Winter,2012,Dec,21,0,Saturday,Misty,0.3,0.3333,87.0,0.0,23,135,158,Terlalu Lembab
16660,2012-12-01,Winter,2012,Dec,22,0,Saturday,Misty,0.3,0.3333,87.0,0.0,17,130,147,Terlalu Lembab
16661,2012-12-01,Winter,2012,Dec,23,0,Saturday,Misty,0.32,0.3485,81.0,0.0,10,116,126,Terlalu Lembab
16662,2012-12-02,Winter,2012,Dec,0,0,Sunday,Misty,0.3,0.3182,87.0,0.0896,9,108,117,Terlalu Lembab
16663,2012-12-02,Winter,2012,Dec,1,0,Sunday,Misty,0.3,0.3182,87.0,0.0896,10,84,94,Terlalu Lembab
16664,2012-12-02,Winter,2012,Dec,2,0,Sunday,Misty,0.3,0.3333,87.0,0.0,2,72,74,Terlalu Lembab
16665,2012-12-02,Winter,2012,Dec,3,0,Sunday,Misty,0.26,0.303,93.0,0.0,4,21,25,Terlalu Lembab
16666,2012-12-02,Winter,2012,Dec,4,0,Sunday,Misty,0.26,0.303,93.0,0.0,1,6,7,Terlalu Lembab
16667,2012-12-02,Winter,2012,Dec,5,0,Sunday,Misty,0.26,0.303,93.0,0.0,1,7,8,Terlalu Lembab
16668,2012-12-02,Winter,2012,Dec,6,0,Sunday,Misty,0.24,0.2424,93.0,0.1343,1,15,16,Terlalu Lembab
16669,2012-12-02,Winter,2012,Dec,7,0,Sunday,Misty,0.24,0.2424,93.0,0.1343,5,26,31,Terlalu Lembab
16670,2012-12-02,Winter,2012,Dec,8,0,Sunday,Misty,0.26,0.2879,93.0,0.0896,12,81,93,Terlalu Lembab
16671,2012-12-02,Winter,2012,Dec,9,0,Sunday,Misty,0.28,0.2727,93.0,0.1642,37,135,172,Terlalu Lembab
16672,2012-12-02,Winter,2012,Dec,10,0,Sunday,Misty,0.3,0.3333,87.0,0.0,63,230,293,Terlalu Lembab
16673,2012-12-02,Winter,2012,Dec,11,0,Sunday,Misty,0.32,0.3182,81.0,0.1642,81,274,355,Terlalu Lembab
16674,2012-12-02,Winter,2012,Dec,12,0,Sunday,Misty,0.34,0.3333,81.0,0.1642,111,409,520,Terlalu Lembab
16675,2012-12-02,Winter,2012,Dec,13,0,Sunday,Clear,0.4,0.4091,71.0,0.2239,84,347,431,Terlalu Lembab
16676,2012-12-02,Winter,2012,Dec,14,0,Sunday,Clear,0.44,0.4394,62.0,0.2537,142,331,473,Ideal
16677,2012-12-02,Winter,2012,Dec,15,0,Sunday,Clear,0.44,0.4394,67.0,0.1343,106,311,417,Terlalu Lembab
16678,2012-12-02,Winter,2012,Dec,16,0,Sunday,Misty,0.44,0.4394,67.0,0.1045,85,358,443,Terlalu Lembab
16679,2012-12-02,Winter,2012,Dec,17,0,Sunday,Light_rainsnow,0.4,0.4091,76.0,0.194,59,244,303,Terlalu Lembab
16680,2012-12-02,Winter,2012,Dec,18,0,Sunday,Misty,0.44,0.4394,72.0,0.1045,25,178,203,Terlalu Lembab
16681,2012-12-02,Winter,2012,Dec,19,0,Sunday,Misty,0.4,0.4091,82.0,0.194,16,158,174,Terlalu Lembab
16682,2012-12-02,Winter,2012,Dec,20,0,Sunday,Misty,0.42,0.4242,82.0,0.194,12,142,154,Terlalu Lembab
16683,2012-12-02,Winter,2012,Dec,21,0,Sunday,Misty,0.44,0.4394,77.0,0.2239,8,91,99,Terlalu Lembab
16684,2012-12-02,Winter,2012,Dec,22,0,Sunday,Misty,0.44,0.4394,77.0,0.194,11,85,96,Terlalu Lembab
16685,2012-12-02,Winter,2012,Dec,23,0,Sunday,Misty,0.42,0.4242,82.0,0.1343,7,44,51,Terlalu Lembab
16686,2012-12-03,Winter,2012,Dec,0,0,Monday,Misty,0.42,0.4242,82.0,0.1642,3,18,21,Terlalu Lembab
16687,2012-12-03,Winter,2012,Dec,1,0,Monday,Clear,0.4,0.4091,82.0,0.1343,2,11,13,Terlalu Lembab
16688,2012-12-03,Winter,2012,Dec,2,0,Monday,Clear,0.42,0.4242,77.0,0.1642,1,9,10,Terlalu Lembab
16689,2012-12-03,Winter,2012,Dec,3,0,Monday,Clear,0.38,0.3939,87.0,0.0,2,6,8,Terlalu Lembab
16690,2012-12-03,Winter,2012,Dec,4,0,Monday,Clear,0.36,0.3788,93.0,0.0,1,4,5,Terlalu Lembab
16691,2012-12-03,Winter,2012,Dec,5,0,Monday,Clear,0.34,0.3485,93.0,0.0896,0,38,38,Terlalu Lembab
16692,2012-12-03,Winter,2012,Dec,6,0,Monday,Clear,0.36,0.3788,93.0,0.0,2,136,138,Terlalu Lembab
16693,2012-12-03,Winter,2012,Dec,7,0,Monday,Misty,0.34,0.3636,93.0,0.0,9,387,396,Terlalu Lembab
16694,2012-12-03,Winter,2012,Dec,8,0,Monday,Clear,0.36,0.3788,93.0,0.0,19,712,731,Terlalu Lembab
16695,2012-12-03,Winter,2012,Dec,9,0,Monday,Clear,0.4,0.4091,87.0,0.0896,19,289,308,Terlalu Lembab
16696,2012-12-03,Winter,2012,Dec,10,0,Monday,Clear,0.44,0.4394,77.0,0.1343,31,105,136,Terlalu Lembab
16697,2012-12-03,Winter,2012,Dec,11,0,Monday,Clear,0.48,0.4697,77.0,0.1343,51,182,233,Terlalu Lembab
16698,2012-12-03,Winter,2012,Dec,12,0,Monday,Clear,0.52,0.5,68.0,0.1642,40,228,268,Terlalu Lembab
16699,2012-12-03,Winter,2012,Dec,13,0,Monday,Clear,0.58,0.5455,56.00000000000001,0.0896,81,240,321,Ideal
16700,2012-12-03,Winter,2012,Dec,14,0,Monday,Clear,0.6,0.6212,53.0,0.0,51,209,260,Ideal
16701,2012-12-03,Winter,2012,Dec,15,0,Monday,Clear,0.6,0.6212,56.00000000000001,0.0,58,210,268,Ideal
16702,2012-12-03,Winter,2012,Dec,16,0,Monday,Clear,0.6,0.6212,53.0,0.1343,45,397,442,Ideal
16703,2012-12-03,Winter,2012,Dec,17,0,Monday,Clear,0.52,0.5,63.0,0.1045,43,665,708,Ideal
16704,2012-12-03,Winter,2012,Dec,18,0,Monday,Clear,0.5,0.4848,68.0,0.0896,26,666,692,Terlalu Lembab
16705,2012-12-03,Winter,2012,Dec,19,0,Monday,Clear,0.5,0.4848,68.0,0.0896,27,444,471,Terlalu Lembab
16706,2012-12-03,Winter,2012,Dec,20,0,Monday,Misty,0.46,0.4545,77.0,0.0,16,284,300,Terlalu Lembab
16707,2012-12-03,Winter,2012,Dec,21,0,Monday,Clear,0.44,0.4394,82.0,0.194,14,207,221,Terlalu Lembab
16708,2012-12-03,Winter,2012,Dec,22,0,Monday,Clear,0.42,0.4242,82.0,0.1045,5,139,144,Terlalu Lembab
16709,2012-12-03,Winter,2012,Dec,23,0,Monday,Clear,0.42,0.4242,82.0,0.1045,9,93,102,Terlalu Lembab
16710,2012-12-04,Winter,2012,Dec,0,0,Tuesday,Clear,0.42,0.4242,88.0,0.1045,6,49,55,Terlalu Lembab
16711,2012-12-04,Winter,2012,Dec,1,0,Tuesday,Clear,0.42,0.4242,82.0,0.1045,3,22,25,Terlalu Lembab
16712,2012-12-04,Winter,2012,Dec,2,0,Tuesday,Clear,0.42,0.4242,88.0,0.0896,3,5,8,Terlalu Lembab
16713,2012-12-04,Winter,2012,Dec,3,0,Tuesday,Misty,0.4,0.4091,87.0,0.1343,1,3,4,Terlalu Lembab
16714,2012-12-04,Winter,2012,Dec,4,0,Tuesday,Misty,0.4,0.4091,87.0,0.1343,0,7,7,Terlalu Lembab
16715,2012-12-04,Winter,2012,Dec,5,0,Tuesday,Misty,0.44,0.4394,88.0,0.0,1,45,46,Terlalu Lembab
16716,2012-12-04,Winter,2012,Dec,6,0,Tuesday,Misty,0.36,0.3788,93.0,0.0,3,150,153,Terlalu Lembab
16717,2012-12-04,Winter,2012,Dec,7,0,Tuesday,Clear,0.42,0.4242,88.0,0.1343,7,495,502,Terlalu Lembab
16718,2012-12-04,Winter,2012,Dec,8,0,Tuesday,Misty,0.44,0.4394,88.0,0.1642,21,700,721,Terlalu Lembab
16719,2012-12-04,Winter,2012,Dec,9,0,Tuesday,Clear,0.46,0.4545,82.0,0.1045,19,317,336,Terlalu Lembab
16720,2012-12-04,Winter,2012,Dec,10,0,Tuesday,Clear,0.46,0.4545,82.0,0.194,26,130,156,Terlalu Lembab
16721,2012-12-04,Winter,2012,Dec,11,0,Tuesday,Clear,0.48,0.4697,77.0,0.194,24,183,207,Terlalu Lembab
16722,2012-12-04,Winter,2012,Dec,12,0,Tuesday,Clear,0.52,0.5,68.0,0.194,39,273,312,Terlalu Lembab
16723,2012-12-04,Winter,2012,Dec,13,0,Tuesday,Misty,0.54,0.5152,64.0,0.1642,39,233,272,Ideal
16724,2012-12-04,Winter,2012,Dec,14,0,Tuesday,Misty,0.58,0.5455,56.00000000000001,0.2239,39,231,270,Ideal
16725,2012-12-04,Winter,2012,Dec,15,0,Tuesday,Misty,0.6,0.6212,49.0,0.2537,56,244,300,Ideal
16726,2012-12-04,Winter,2012,Dec,16,0,Tuesday,Clear,0.58,0.5455,49.0,0.2836,44,391,435,Ideal
16727,2012-12-04,Winter,2012,Dec,17,0,Tuesday,Clear,0.52,0.5,59.0,0.2239,43,700,743,Ideal
16728,2012-12-04,Winter,2012,Dec,18,0,Tuesday,Clear,0.5,0.4848,63.0,0.2239,38,693,731,Ideal
16729,2012-12-04,Winter,2012,Dec,19,0,Tuesday,Clear,0.48,0.4697,67.0,0.2239,46,414,460,Terlalu Lembab
16730,2012-12-04,Winter,2012,Dec,20,0,Tuesday,Misty,0.5,0.4848,63.0,0.2239,34,272,306,Ideal
16731,2012-12-04,Winter,2012,Dec,21,0,Tuesday,Misty,0.5,0.4848,63.0,0.2537,28,252,280,Ideal
16732,2012-12-04,Winter,2012,Dec,22,0,Tuesday,Misty,0.5,0.4848,63.0,0.2985,26,155,181,Ideal
16733,2012-12-04,Winter,2012,Dec,23,0,Tuesday,Clear,0.48,0.4697,67.0,0.2537,5,91,96,Terlalu Lembab
16734,2012-12-05,Winter,2012,Dec,0,0,Wednesday,Clear,0.5,0.4848,59.0,0.2836,6,31,37,Ideal
16735,2012-12-05,Winter,2012,Dec,1,0,Wednesday,Clear,0.52,0.5,55.00000000000001,0.3284,0,11,11,Ideal
16736,2012-12-05,Winter,2012,Dec,2,0,Wednesday,Clear,0.46,0.4545,67.0,0.1642,2,7,9,Terlalu Lembab
16737,2012-12-05,Winter,2012,Dec,3,0,Wednesday,Clear,0.48,0.4697,67.0,0.1343,0,7,7,Terlalu Lembab
16738,2012-12-05,Winter,2012,Dec,4,0,Wednesday,Clear,0.5,0.4848,63.0,0.4478,1,9,10,Ideal
16739,2012-12-05,Winter,2012,Dec,5,0,Wednesday,Clear,0.5,0.4848,59.0,0.2836,1,48,49,Ideal
16740,2012-12-05,Winter,2012,Dec,6,0,Wednesday,Light_rainsnow,0.48,0.4697,55.00000000000001,0.3881,5,119,124,Ideal
16741,2012-12-05,Winter,2012,Dec,7,0,Wednesday,Light_rainsnow,0.46,0.4545,59.0,0.2985,9,389,398,Ideal
16742,2012-12-05,Winter,2012,Dec,8,0,Wednesday,Misty,0.44,0.4394,57.99999999999999,0.2836,22,737,759,Ideal
16743,2012-12-05,Winter,2012,Dec,9,0,Wednesday,Misty,0.44,0.4394,51.0,0.2239,26,362,388,Ideal
16744,2012-12-05,Winter,2012,Dec,10,0,Wednesday,Misty,0.44,0.4394,47.0,0.3582,14,127,141,Ideal
16745,2012-12-05,Winter,2012,Dec,11,0,Wednesday,Clear,0.44,0.4394,44.0,0.2836,11,161,172,Terlalu kering
16746,2012-12-05,Winter,2012,Dec,12,0,Wednesday,Clear,0.44,0.4394,41.0,0.2836,24,208,232,Terlalu kering
16747,2012-12-05,Winter,2012,Dec,13,0,Wednesday,Clear,0.46,0.4545,41.0,0.2836,14,200,214,Terlalu kering
16748,2012-12-05,Winter,2012,Dec,14,0,Wednesday,Clear,0.48,0.4697,33.0,0.4925,39,179,218,Terlalu kering
16749,2012-12-05,Winter,2012,Dec,15,0,Wednesday,Clear,0.48,0.4697,33.0,0.2836,20,265,285,Terlalu kering
16750,2012-12-05,Winter,2012,Dec,16,0,Wednesday,Clear,0.46,0.4545,33.0,0.2836,23,354,377,Terlalu kering
16751,2012-12-05,Winter,2012,Dec,17,0,Wednesday,Clear,0.44,0.4394,35.0,0.2836,29,576,605,Terlalu kering
16752,2012-12-05,Winter,2012,Dec,18,0,Wednesday,Clear,0.42,0.4242,35.0,0.4478,29,580,609,Terlalu kering
16753,2012-12-05,Winter,2012,Dec,19,0,Wednesday,Clear,0.38,0.3939,43.0,0.3582,14,400,414,Terlalu kering
16754,2012-12-05,Winter,2012,Dec,20,0,Wednesday,Clear,0.34,0.303,46.0,0.3881,19,274,293,Ideal
16755,2012-12-05,Winter,2012,Dec,21,0,Wednesday,Clear,0.34,0.303,46.0,0.4179,14,184,198,Ideal
16756,2012-12-05,Winter,2012,Dec,22,0,Wednesday,Clear,0.32,0.2879,45.0,0.3881,4,101,105,Ideal
16757,2012-12-05,Winter,2012,Dec,23,0,Wednesday,Clear,0.3,0.2727,49.0,0.3881,5,69,74,Ideal
16758,2012-12-06,Winter,2012,Dec,0,0,Thursday,Clear,0.26,0.2424,48.0,0.2836,1,43,44,Ideal
